Path,ClientComputerName,ClientUserName
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\MRV,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\MRV,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\MTO,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\MTO,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\NAC,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\NAC,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\NMR,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\NMR,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\NMS,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\NMS,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\NOS,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\NOS,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\NPD,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\NPD,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\NRL,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\NRL,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\NSC,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\NSC,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\NTE,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\NTE,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\NXC,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\NXC,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\ONE,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\ONE,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\ONJ,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\ONJ,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\ONU,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\ONU,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\OTA,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\PAC,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\PEM,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\QCL,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\QEX,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\QSA,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\RES,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\RET,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\RFC,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\RFN,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\RMA,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\RMC,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\RMN,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\RNA,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\RRJ,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\RSE,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\RSU,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\SAR,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\SC9,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\SCR,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\SFR,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\SVT,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\SWN,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\TDS,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\TRF,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\UNKNOWN,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\UNR,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\UPI,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\UPR,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\URN,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\URS,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\WOR,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\ZBR,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\ZCS,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\ZRR,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\07\ZSR,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\09,10.64.194.151,UK\s8406518
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\09\G0807,10.210.114.118,UK\s8117068
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\09\G0807,10.210.114.97,UK\s8117068
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\09\LPA,10.105.20.67,UK\s8404169
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\09\MDR,10.105.20.67,UK\s8404169
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\09\MTO,10.105.20.67,UK\s8404169
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\09\NRL,10.64.194.151,UK\s8406518
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\09\SC9,10.105.20.67,UK\s8404169
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10,10.17.228.33,UK\tha02112
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10,10.176.19.165,UK\hale0b1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10,10.210.114.118,UK\s8117068
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10,10.210.114.97,UK\s8117068
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10,10.210.168.26,UK\hale0b1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10,10.210.175.120,UK\taylod30
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10,10.212.97.47,UK\pawarh3
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10,10.64.194.151,UK\s8117219
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10,10.64.194.153,UK\s0000v6
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10,10.80.104.102,UK\linkem
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\A0001001,10.110.136.21,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\A0001001,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\A0001001,10.212.97.47,UK\pawarh3
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\A0001001,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\ACK,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\ACK,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\AES,10.212.97.47,UK\pawarh3
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\AES,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\AML,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\AMR,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\AMR,10.17.228.33,UK\tha02112
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\AMR,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\AQR,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\AQR,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\AWH,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\AWI,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\AWI,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\CAS,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\CAS,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\CDJ,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\CDJ,10.212.97.47,UK\pawarh3
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\CDJ,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\CDR,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\CDR,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\CFR,10.110.136.21,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\CFR,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\CFR,10.123.86.87,UK\agfu4870
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\CFR,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\CNR,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\CNR,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\CNS,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\CNS,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\COM,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\CWV,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\CZI,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\D2029001,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\D2029001,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\DBT,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\DCF,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\DEL,10.110.136.21,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\DEL,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\DEL,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\DES,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\DL1,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\DRS,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\DRS,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\EPS,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\EXZ,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\FRJ,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\FSI,10.210.175.120,UK\taylod30
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\FSI,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\G0806,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\G0806,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\G0807,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\G0807,10.210.114.118,UK\s8117068
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\G0807,10.210.114.97,UK\s8117068
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\G0807,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\GDA,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\GDC,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\GDN,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\GEO,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\GEO,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\GFC,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\GFN,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\IAH,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\IAJ,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\IAV,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\IDB,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\IFV,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\INV,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\IWH,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\IWI,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\JRS,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\JRS,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\LMA,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\LMC,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\LPA,10.105.20.67,UK\s8404169
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\LPA,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MAJ,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MAJ,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MAS,10.110.136.21,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MAS,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MAS,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MAV,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MAV,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MBR,10.64.194.151,UK\s8117219
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MBR,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MDA,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MDA,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MDC,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MDC,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MDN,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MDN,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MDR,10.105.20.67,UK\s8404169
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MDR,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MDR,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MEO,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MEO,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MET,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MFC,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MFC,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MFN,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MFN,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MFR,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MFV,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MFV,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MIF,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MIN,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\IN\2019\10\MIO,10.64.194.153,UK\sumanan
