#TYPE Selected.Microsoft.Management.Infrastructure.CimInstance
"Path","ClientComputerName","ClientUserName"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2014","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2019\10\D0242001\D0242V41305555.usr","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2019\10\D0300001","10.110.136.22","UK\ZZ_MFT_EFT"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_Block78\Prev_Versions","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGB\OUT\2015","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_PLTOffShoreCallback","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_BICHI_PROD_01\ftp\nbbs","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eform_SunsetC1","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2019\10\D0242001\D0242V41305569.usr","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\Eform_90DayNoticeofWithdrawal","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_MeterEx_PROD_01\G4S_FTP_Data\In","10.210.115.95","UK\s8404535"
"H:\Shares\BG_BICHI_PROD_01\BGCE_Interfaces\EDSF7541\ReProcess","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\EForms_HP\Web_Apps\Productivity_eForm","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eform_Fixed_2012PAYGE","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGB\IN\2019\10\A0001001","10.110.136.22","UK\ZZ_MFT_EFT"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_ETMGuide","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CallProfilerHattersley","10.109.10.150","UK\PRV-raghuvar"
"F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\GAS\OUT\2019\09\UMR","10.105.18.59","UK\dassuz"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_Experian","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CallProfilerCardiffHMV\Prev_Versions","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CallProfilerGasPP_Decomm\spec_includes","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_Consent","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_LanguageReward","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CPPMI\_notes","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\Copy of eForm_CallbacksCLT","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_RoyalMailSearch","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_BICHI_PROD_01\BGCE_Interfaces\sap\SFPO7523\Processing","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\INTERNAL\2018\11\B0008002","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_BICHI_PROD_01\nbbs","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_BICHI_PROD_01\sap\Inbound\processed","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_ClickEnergyTariffRequest\spec_response","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2019\10\D0242001\D0242V41305272.usr","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2019\10\D0242001\D0242V41305094.usr","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CallProfilerCardiffBsc","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\Cloud_Migration_Test_form\Eforms\Menus","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_NewFeedBack_test","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2019\10\D0242001\D0242V41305333.usr","10.109.10.150","UK\PRV-raghuvar"
"F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\Metering\miscbill\database\incoming\HEADROOM","10.17.242.40","UK\hutchesk"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_28Day","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_BGMktTracker\Prev_Versions","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_Callbacks\_notes","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\OUT\2016","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\GAS\OUT\2019\01","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_WHD","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_BICHI_PROD_01\nbbs\Processed","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2019\10\D0242001\D0242V41305340.usr","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_SSS_PROD_04\SICLOPS_DATA\SICLOPS DATA\GASFORCE\AUTOGENERATEDCP12_FOLDER_3","10.64.194.198","UK\mooneyc9"
"G:\Shares\BG_MRKTFLOW_PROD_01\GAS\OUT\2014\06","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\GAS\OUT\2015\09","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_BillingMMR_Letters","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_Block16","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\INTERNAL\2017\01","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_AmendSRV","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2019\10\D0242001\D0242V41305415.usr","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_COTandMXEscalation\_notes","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CPP_WI_Feedback","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\GAS\OUT\2018\09","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_BICHI_PROD_01\Topcall","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2019\10\D0242001\D0242V41305369.usr","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_BICHI_PROD_01\PROD\PREMIER_IN","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\INTERNAL\2019\05\B0008002","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\GAS\OUT\2015\01","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2019\10\D0242001\D0242V41304834.usr","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2019\10\D0242001\D0242V41304121.usr","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CPPWIP09\Prev_Versions","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\Eforms\eForms","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2019\10\D0242001\D0242V41304661.usr","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CardiffHMVPrePostmove\Prev_Versions","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eform_WHD1.2","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_BICHI_PROD_01\sap\SFPO7523\Processing","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\GAS\OUT\2017\05","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\EffortTrackingSystem_MIJourney","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CallProfilerGeneral\spec_response","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2019\10\D0242001\D0242V41305588.usr","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CPPWIP09","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_SSS_PROD_04\Siclops_data\Siclops Data\Gasforce\AutoGeneratedCP12_folder_3","10.64.194.196","UK\houghtoe"
"H:\Shares\BG_BICHI_PROD_01\BGCE_Interfaces\sap\SFPO7524","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\GAS\IN\2019","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_cppHCA43\spec_response","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_TAMIFTP_PROD_01\ftp","10.65.144.102","UK\PRV-davidd4"
"H:\Shares\BG_BICHI_PROD_01\PROD\PREMIER_OUT","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CallProfilerHouse\spec_includes","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CPPE39DecomRecom\Prev_Versions","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_HeCareD0005Batch","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\DeScoped_Eforms\eForm_EnergySarverRptRequ","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\INTERNAL\2016\04","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_BICHI_PROD_01\EDSF7541\ReProcess","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_OneAndDone","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\Cloud_Migration_Test\Eforms\eForms","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_30_Energy_Service_Credit_Payge\spec_includes","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_Block78\_notes","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CPPMI\spec_includes","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_SSS_PROD_04\SICLOPS_DATA\SICLOPS DATA\GASFORCE\AUTOGENERATEDCP12_FOLDER_3","10.64.194.200","UK\JONED163"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2019\10\D0242001\D0242V41304945.usr","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2019\10\D0242001\D0242V41305328.usr","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CHIFreeGasOffer\spec_images","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2019\10\D0242001\D0242V41305556.usr","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CardiffHMVPrePostmove","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\DeScoped_Eforms\eForm_ExistingCustomersEnergyPropositions","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2019\10\D0242001\D0242V41305020.usr","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_BICHI_PROD_01\sap\SFPO7523\XSD","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\BGSM PhaseI","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_EmergencyForms","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\BK_LG\Logs","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_Probate_Insight","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\GAS\OUT\2017\02","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eform_Click_PAYGE","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2019\10\D0242001\D0242V41305121.usr","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CallProfilerUddingston\_notes","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\INTERNAL\2018\07","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\GAS\OUT\2017\07","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\srs-excel\backup_BGSM_field_xls","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\GAS\IN\2014\04","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\INTERNAL\2018\04\B0007001","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2019\10\D0242001\D0242V41304087.usr","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\Bk\BGSM\bin","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2019\10\D0242001\D0242V41304378.usr","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_SSS_PROD_04\Siclops_data\Siclops Data\Gasforce\Quotations","10.64.194.200","UK\broadc1"
"H:\Shares\BG_BICHI_PROD_01\EDI\SFED7542\PremierData","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CallProfilerGeneral\_notes","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\DeScoped_Eforms\eForm_CPPWIP77","10.109.10.150","UK\PRV-raghuvar"
"F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW","10.210.112.137","UK\doshik"
"H:\Shares\BG_BICHI_PROD_01\sap\SFPO7524\Processing","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_EnergyPointSales","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_SSS_PROD_04\Siclops_data\Siclops Data\Gasforce\AutoGeneratedCP12_folder_3","10.64.194.202","UK\potterc9"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_ChequeCancelReissue\_notes","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\BK_LG","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\DeScoped_Eforms\eForm_PriceGuaranteeGreen2009_Dec","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_AutocefRouting\Backup","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_Consent\Prev_Versions","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_Block23\spec_includes","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\Cloud_Migration_Back_Up\Eforms","10.109.10.150","UK\PRV-raghuvar"
"K:\Shares\BUSOB_PROD_01\","10.109.49.29","UK\zz_boxi"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CPPMI\spec_images","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\IN\2019\10\A0002001","10.110.136.22","UK\ZZ_MFT_EFT"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\Eform_Price_Cap_2010","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\BK_LG\App_Data","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\INTERNAL\2018\03","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\INTERNAL\2016\07","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\INTERNAL\2018\10\B0007001","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_BICHI_PROD_01\EDI\SFED7542\Failed\EDI Output","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_COTFastrack\_notes","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_SAPMI","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_ExceptionsToOffshore","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\INTERNAL\2016","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_BICHI_PROD_01\ftp\nbbs\SFNB7521\NotProcessed","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_Compensation","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\INTERNAL\2015\04","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CallbackEnergyEffic\spec_images","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CallProfiler_NEW","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGB\OUT\2019","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_TAMIFTP_PROD_01\FTP","10.65.168.196","UK\PRV-saravaa3"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_LighthouseToFLS","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eform_PAYGEStandardTariff","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\INTERNAL\2016\01","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_BGBPLINE_PROD_01\","10.109.6.20","UK\G_BGBP_prd"
"G:\Shares\BG_MRKTFLOW_PROD_01\GAS\OUT\2014\04","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CallProfilerDebt_Decomm\spec_includes","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\INTERNAL\2018\03\B0007001","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\BGSM PhaseII\Images","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_AgencyInAppTrans\spec_includes","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_ClickEnergyTariffRequest","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_BICHI_PROD_01\nbbs\SFNB7521","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_BICHI_PROD_01\sap\MERGED\Output","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\GAS\OUT\2017\11","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eform_GVCImbalance","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\Bk","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\GAS\OUT\2016\05","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\GAS\IN\2014\06","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CallProfilerDebtBureau\spec_response","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_HMVPreMove","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\INTERNAL\2019\06","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_Block23\Prev_Versions","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_SSS_PROD_04\SICLOPS_DATA\SICLOPS DATA\PCL\QUOTES","10.64.194.200","UK\JONED163"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGB\IN\2015","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\Cloud_Migration_Back_Up\WebApps","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\Bk\WHD\Log","10.109.10.150","UK\PRV-raghuvar"
"F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\MARKETFLOW\MANUALFLOWS\ELEC","10.110.136.21","UK\ZZ_MFT_EFT"
"G:\Shares\BG_MRKTFLOW_PROD_01\INTERNAL\2019\03","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_BombThreat\spec_response","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CallProfilerDebt_Decomm\spec_response","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\ELECTRICITY\BGR\OUT\2014","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CallProfilerGeneral\Prev_Versions","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\INTERNAL\2015\03","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\GAS\OUT\2017\04","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_CallProfilerGenEdinSoton_Decomm","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\BGSM PhaseI\CSS","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_Sapphire","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_QualityData","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eform\New Folder","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\DeploymentSQL\AutocefTemp","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_COTWIP","10.109.10.150","UK\PRV-raghuvar"
"G:\Shares\BG_MRKTFLOW_PROD_01\GAS\OUT\2014\02","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_AUTOCEF_PROD_01\AutocefSourceControl\e-form\eForm_InterruptedGasSupply","10.109.10.150","UK\PRV-raghuvar"
"H:\Shares\BG_BICHI_PROD_01\~snapshot","10.109.10.150","UK\PRV-raghuvar"
